id	detected_lang	score	text
8098	en	0.6302	"Barceló Group is a family-owned company founded in 1931 by Simón Barceló in Mallorca (Spain). Our expansion to the world's major destinations, along with our clear growth strategy, has allowed us to position ourselves as the 2nd largest chain in Spain and one of the top 30 in the world in terms of the number of rooms.\nOur commitment to ensuring the satisfaction of our visiting guests and the well-being of our entire team has been rewarded with the ""Best Hotel Management Company in the World"" award at the latest edition of the World Travel Awards, considered the Oscars of the international tourism sector.\nCurrently, Barceló Hotel Group has 270 urban and resort hotels with 4 and 5 stars, totaling over 60,000 rooms distributed in 24 countries. These hotels are marketed under four brands that allow us to provide our guests with a clear differentiating value in terms of both quality and service:\nRoyal Hideaway Luxury Hotels & Resorts\nBarceló Hotels & Resorts\nOccidental Hotels & Resorts\nAllegro Hotels\nAll of the above, combined with a clear spirit of sustainable improvement, enables us to look towards the future with optimism, always backed by the strength and international presence that have characterized the Barceló Group throughout its more than 90 years of business trajectory. Do you want to be part of our story? Join our team!\nWhat will you do?\nDar la bienvenida a los huéspedes.\nLlevar el equipaje de los clientes a la recepción y/o a sus habitaciones.\nEstacionar los vehículos de los clientes.\nAconsejar a los huéspedes sobre lugares y atracciones turísticas.\nEjecutar tareas de atención al cliente en servicios como la reserva de tickets, taxis y mesas de restaurante.\nInformar de los servicios del Hotel.\nAcompañar a los clientes hasta su habitación para explicar el funcionamiento de luces y otros servicios.\nEntregar diarios y llevar comida a las habitaciones.\nRealizar rondas de seguridad.\nRepartir el correo.\nWhat are we looking for?\nFormación: Ciclo Formativo Grado Medio en Alojamientos Turísticos o similar.\nExperiencia: no requerida.\nIdiomas: inglés, valorable otros idiomas.\nSe valorarán conocimientos en: ofimática, hostelería.\nPersona activa y enérgica.\nHabilidades comunicativas.\nOrientación al cliente.\nBenefits for you?\n*You will have the opportunity to work in a flexible, collaborative, and responsible work environment, surrounded by the best colleagues.\nWhy limit yourself to one location when you can move between countries and work in different areas of the company? At Barceló Hotel Group, we offer you geographical mobility and the chance to gain knowledge about various products and services throughout your career.\nWe understand that a committed and experienced team is essential for growth. That's why we have specific career plans available in different areas of the company, which you can join.\n*You will have access to the best training programs in the market, tailored to your position within the company. Additionally, because we strongly believe in personal development, we provide a wide range of open training activities through our Barceló Campus e-learning platform.\nWe invite you to explore Barceló Responsible, our Corporate Responsibility brand. This initiative encompasses numerous actions related to social, economic, and environmental development in all the locations where our company operates. We want you to join us in our commitment to building a better future!\nAs one of our greatest challenges is ensuring your happiness, being part of the Barceló Hotel Group team comes with additional advantages and benefits, including:\n1. Exclusive discounts on hotels and travel for you, your family, and friends.\n2. Access to a health insurance policy with numerous advantages and special conditions for the Barceló group.\n3. Ongoing discounts with various companies related to leisure and free time.\n4. Special offers with product and service companies.\n5. Exclusive agreements with different training and business schools."
7902	en	0.9817	It takes the brightest minds to be a technology leader. It takes imagination to create green energy for the generations to come. At Siemens Gamesa we make real what matters, join our global team.\nSiemens Gamesa has a vision for renewable energy: we believe in the power of nature and technology. Help us to be ready to face the energy challenges of tomorrow and make a green footprint – join the team in creating a better future for us on our planet.\nWe focus on hiring the best people, wherever they may be in the world. We pride ourselves on the flexibility we offer to our employees and are committed to building a workforce that can grow with the company. Siemens Gamesa is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.\nIn our culture of trust, we focus on empowerment, diversity, and continuous learning. Valuing our people is what makes us one global team, with our colleagues’ safety at the heart of our organization.\nDefinition and implementation technical solutions and improvements for supplier and product qualifications as well as technical issues in Nacelles EQS scope.\nHow to contribute to our vision\nNacelles quality technology expert for electrics\nAnalyzing complex technical topics and definition of mitigations and technical solutions\nTechnical support for Nacelles organization and especially for supplier and production quality in supplier & product qualification processes as well as technical issues\nDefinition of acceptance criteria for high complex technical applications\nCreation and validation of technical and cost improvement ideas considering state of the art and market standard solutions\nTrain core competences within the organization\nWhat you need to make a difference:\nBachelor or Master degree in electrics\nExperience in comparable technical position\nHigh technical expertise\nTeamcenter and SAP knowledge\nKnowledge of Quality Management methods and tools beneficial\nFluent English\nIn return of your commitment, we offer you…\nBecome a part of our mission for sustainability: Clean energy for generations to come\nA global team of diverse colleagues who share passion for renewable energy\nTrust and empowerment to make your own ideas reality\nPersonal and professional development to grow internally within our organization\nFlexible working hours as well as home-office\nAttractive remuneration package\nLocal benefits such as subsided lunch, employee discounts and much more\nEmpowering our people\nHow do you imagine the future?\nOur global team is on the front line of tackling the climate crisis, reducing carbon emissions – the greatest challenge we face.\nSeverely disabled applicants are encouraged to reach out to us. We have inclusive recruiting processes specifically for severely disabled persons in Spain and we do our utmost to tailor working spaces to suit your individual needs. In cases of severe disability, applicants who are equally qualified will be given preferential consideration.\nSiemens Gamesa is an equal opportunity employer and maintains a work environment that is free from discrimination and where employees are treated with dignity and respect. Employment at Siemens Gamesa is based solely on an individual's merit and qualifications, which are directly related to job competence. Siemens Gamesa does not discriminate against any employee or job applicant on the basis of race, ethnicity, nationality, ancestry, genetic information, citizenship, religion, age, gender, gender identity/expression, sexual orientation, pregnancy, marital status, disability or any other characteristic protected by applicable laws, rules or regulations. We adhere to these principles in all aspects of employment, including recruiting, hiring, training, compensation, promotion and benefits.\nWe are driven by people - from more than 100 different countries, they build the company we are every day. Our diverse and inclusive culture encourages us to think outside the box, speak without fear, and be bold. We value the flexibility that our smart-working arrangements, our digital disconnection framework and our family-friendly practices bring to the new way of working.
7869	en	0.9754	"Empowering people, creating technology.\nResponsibilities:\n01.- Responsible for control of the oil of the work teams.\n02.- Responsible for lubrication and verification of machine reducers\n03.- Responsible for changes in resistances, probes and hoses.\n04.- Responsible for changes in belts and evaporative bearings, adhesive machines.\n05.- Responsible for lighting controls, rails, evaporative and other facilities.\n06.- Responsible for preventive maintenance of equipment.\n07.- Responsible for the assembly and disassembly of engines and repair of machine doors\n08 .- Responsible for the repairs and changes of the position and security detectors.\n09.-Responsible for the repair of hoists\n10.- Responsible for the maintenance of the air cylinders\n11.-Responsible for the placement of aspirations\n12.- Responsible for the electrical and mechanical control of the machines\n13.-Impute all work parts in the management system ""ORMA"" for further analysis\n14.- Responsible for preventive maintenance of machines, work equipment and installations\n15.- The Emergency Plan is part of the First Intervention Team Reinforcement Team\nQualifications:\nESO, Bachiller, CFGM, CFGS (mechanical, hydraulic, electrical or electromechanical specialty).\nThe Freudenberg Group is an equal opportunity employer that is committed to diversity and inclusion. Employment opportunities are available to all applicants and associates without regard to race, color, religion, creed, gender (including pregnancy, childbirth, breastfeeding, or related medical conditions), gender identity or expression, national origin, ancestry, age, mental or physical disability, genetic information, marital status, familial status, sexual orientation, protected military or veteran status, or any other characteristic protected by applicable law.\nVibracoustic Cascante S.A.U."
6382	en	0.9799	Descripción :\nEstamos buscando un Project Manager para una empresa especializada en Arquitectura, Desarrollo y Gestión de Proyectos en Santa Ponsa, Mallorca.\n¿QUÉ SE OFRECE?\nContrato indefinido\nHorario de lunes a viernes de 9:00h a 18:00h (con una hora para comer)\nSalario entre 45.000€ y 57.000€ euros brutos anuales\nVehículo de empresa\nMóvil de empresa + tablet\n¿QUÉ FUNCIONES REALIZARÁS?\nDiseño, planificación y gestión integral de proyectos de construcción desde la fase de iniciación hasta la entrega final.\nCoordinación y supervisión de la licitación de empresas individuales y contratación de subcontratistas.\nComunicación con todos los participantes internos y externos del proyecto para garantizar la alineación de objetivos y el cumplimiento de plazos.\nControl de costes y elaboración de informes para garantizar la eficiencia financiera de los proyectos.\nDirección de reuniones de obra para supervisar el progreso, abordar problemas y asegurar la calidad del trabajo.\nColaboración estrecha con el equipo interno para garantizar la coherencia entre el diseño, la planificación y la ejecución del proyecto.\nRequisitos mínimos :\nTitulación en Arquitectura, Arquitectura Técnica o Ingeniería Civil\nExperiencia demostrable como Project Manager\nNivel alto de Alemán e Inglés\nCompetencias :\nProject Manager\nInglés\nAlemán
6382	en	0.9799	Company Description\nPilmico Foods Corporation, the food subsidiary of Aboitiz Equity Ventures, is one of the country’s largest flour milling companies. Since 1962 we have been providing our customers with world-class wheat flour and related products and we have been ranked among the top three domestic flour producers in terms of sales. Making up to our top-of-the-line flour brands are “Sun Moon Star”, “Sunshine”, “Glowing Sun”, “Kutitap”, “Gold Star”, Megastar and “Wooden Spoon”. Our line of high grade feed ingredients includes Hard Swine Base Feeds, Soft Swine Base Feeds, Wheat Germ and Pollard.\nIn 1998, through our wholly-owned subsidiary, Pilmico Animal Nutrition, we ventured into feeds and swine business. Our high-quality feeds include the brands Ultimax, Elite, Classic, Civic and Lakas Tandem for hogs; Poultry Express, Avemax, Gallimax and Salto for poultry; and Pork and Poultry Solutions for farm accounts. We also have concentrates for both hogs and poultry under the brand, Supremecon. With our mission to drive our partners’ business dynamics to outstanding results, our company stands for being your Partners for Growth.\nJob Description\nResponsible for selling and executing channel sales plans through customer management , channel development activities and selling capabilities.\nAccounts/ Customer Sales Management (60%) * Delivery of accounts revenue and volume targets\nExecution of agreed channel and customer KPIs (availability, pricing, display and activations)\nRegular coverage of accounts in assigned areas to accomplish sales and collection calls\nConducts business reviews and negotiations to drive wet market revenue and availability\nChannel Development and Business Building Activities (20%) * Creates channel business plans based on market intelligence and competitive information\nLooks for other channel and customer opportunities to create other revenue sources or increase profitability\nLeads or participates in channel projects that will improve customer and shopper experience\nAdministrative Work (20%) * Budget Management\nSales forecasting\nMaintenance of customer database and account records\nOther sales related administrative work as required\nFood Safety & Quality Management: * Complies with quality, Halal, health and food safety policy, standards and regulations of the company.\nResponsible for reporting problems related to Halal, food safety & quality management system to identified authorities.\nOther Duties & Responsibilities: * Actively participate in all company programs and activities under quality improvement, safety & security, sustainability, corporate social responsibility, risk management etc.\nPerforms other related tasks as may be assigned by the Team Leader.\nQualifications\nEducation:\nA graduate of Business Administration, Business Management, Marketing, and in other related field/discipline\nExperience:\nAt least 2 years field sales experience handling various types of customers\nOther Requirements:\nHas working background or understanding of Accounts and Customer Management\nHas working knowledge on business and market analysis\nStrong organizing and planning skills\nAdditional Information\nWe at Aboitiz are strongly motivated individuals who like to get things done and who live out our culture to deliver our brand promise every time, anytime. We are A‐people, driven to excel in everything we do! We are not afraid of new challenges. We are driven to lead just as we thrive with teamwork. We celebrate successes and cheer for each other’s accomplishments. We provide great client service because we are driven to serve! A‐people take responsible action and display personal discipline, integrity and pride in being part of a conglomerate with a trusted name in business.\nAre you an A‐person? You will be at home with us.
5684	en	0.9796	15 April 2024\nJoin the Culinary Journey at Madunia!\nAre you ready to embark on a gastronomic adventure located along the West Coast of Ibiza, where sun-kissed shores meets a vibrant culture? Madunia is eagerly preparing to unveil its doors beginning of June 2024, and we’re on the lookout for the most talented personalities to join our exceptional team.\nDerived from ‘Mama Dunia’ meaning ‘Mother Earth’, Madunia proudly embraces its connection to nature. The restaurant’s culinary philosophy revolves around harnessing the diverse products found on the island to craft dishes and drinks that harmonize seamlessly with Madunia’s unique setting.\nAllow us to present the individuals comprising Madunia's team:\nLeading our culinary brigade is the Executive Chef, Ivan Arauz Beusink. Trained in well-known kitchens of Michelin-starred restaurants in Amsterdam, Ivan ascended to the role of Head Chef at the prestigious RIJKS® restaurant, located within the world-famous Rijksmuseum. Ivan seamlessly melds his Latin American roots with the finesse of fine dining techniques, curating a menu that mirrors the Spanish tradition of savoring flavorful, shareable dishes in the company of friends and family. As a leader in the kitchen, Ivan is known for his straightforward approach, high standards, and team-building skills, always setting the bar high and leading by example.\nMadunia offers:\nA rewarding learning curve and a significant enhancement to your professional portfolio\nAll over hours in high season will be compensated\nA drive for success\nEagerness to lead and develop a strong team\nProficiency in culinary techniques and knowledge\nProficient in English and/or Spanish\nYou could be Madunia's most sought-after candidate if you possess:\nSeveral years of cooking experience in high-level restaurants as Junior- or Sous Chef
7007	en	0.9892	Are You:\nConfident and driven?\nPassionate and a team player?\nSelf-Motivated with a natural approach to sales?\nAt Levi’s® we believe in originality, making an impact and standing up for what is important. We’d love for you to join our team…\nAs an in-store Sales Stylist we want you to bring our values to life through delivering exceptional customer service. We’d like you to stand out and have a lasting impression on our customers through your knowledge of our heritage, products and offering a range of styles to suit their needs.\nPart of your experience in joining Levi’s® includes in-depth product knowledge training, sales techniques and how to develop your skill sets further to exceed your individual targets and work as a team to achieve store goals. Your role as a Sales Stylist will be crucial as part of the store’s success on a day to day basis.\nAs part of LS&Co. you will be entitled to some incredible benefits, competitive salary and the opportunity to work for an iconic brand.\nLOCATION Las Palmas, Spain\nFULL TIME/PART TIME Part time
8327	en	0.9919	Protecnium is an international consulting firm specializing in engineering and technician services. We are currently looking for a Jr. Commercial Assistant to join our team in Mérida, Extremadura region (100% office based position).\nThe role:\nThe Jr. Commercial Assistant will work with and provide high-level 1:1 support to our Senior Commercial Team, in three different markets (Euro & UK, Canada, U.S.A).\nThe role requires someone to manage the day-to-day activities of the Senior Commercial Team and assist them at all times, anticipating their every need, second-guessing their thoughts and staying one step ahead. Full involvement is guaranteed. The role requires someone who is proactive and who uses their initiative, whilst correctly judging when to consult with the team or other relevant colleagues.\nTareas\nResponsibilities:\nCompiling reports using MS Word and Excel.\nCompiling reports using SalesForce.\nPreparing materials for meetings e.g. agendas, collating and circulating papers as appropriate - proof reading documents prior to distribution.\nTaking practical action-orientated meeting notes to ensure we capture what's agreed, hold ourselves accountable and drive forward progress.\nCarrying out research to obtain a wide variety of information or documents as requested using online or other research tools.\nAssisting with special projects when necessary.\nPerforming other tasks and duties as may be required from time to time.\nWorking effectively with and leveraging other legal and business services departments as required, always using tact and diplomacy.\nRequisitos\nAttributes:\nUniversity degree or equivalent.\nExtremely high level of confidentiality and integrity. Able to act with tact and discretion.\nFlexible and adaptable attitude and thorough approach to work with the tenacity and strong execution skills to follow tasks/projects through to completion and/or positive resolution.\nExtremely high level of confidentiality and integrity. Able to act with tact and discretion.\nAbility to organise and prioritise.\nProactive in completing tasks and delivers results.\nStrong analytical and problem-solving skills.\nExcellent verbal and written communication skills, being able to demonstrate clarity of thought and expression in English, C1 level is a must.\nExcellent Microsoft Excel skills.\nStrong interpersonal skills.\nAbility to multi-task.\nExcellent team player.\nBeneficios\nQuick promotion to become part of our senior team.\nTravelling for work purposes to a variety of different countries.\nWorking for an international company currently expanding.\nSalary and other benefits accordingly.\n22 paid vacation days, 5 working days of sick leave (100% salary).\nNote: The description and conditions hereby indicated are intended to describe the general nature of the job developed by employees, but are not a complete list of responsibility, duties and overall competence required by the personnel. In addition, they do not establish a job contract and they are subject to modifications as required by the employer.\nProtecnium
8331	en	0.9889	Live the cabin crew life\nJoin our team as Emirates cabin crew and see the world as you work. This is your opportunity to be part of the world’s largest international airline.\nLook forward to a tax-free salary, free accommodation and great travel perks for you and your family. Make Dubai your home and enjoy all the benefits of this vibrant city.\nif you’re ready for a career that takes you places, apply online now and start your adventure with Emirates.\nWe are looking for:\n1+ year of hospitality or customer service experience\npositive attitude with the natural ability to provide excellent service in a team environment, dealing with people from many cultures\nhigh school graduate (grade 12)\nfluency in written and spoken English (ability to speak another language is an advantage)\narm reach of 212 cm while standing on tiptoes and minimum height of 160 cm which will enable you to reach emergency equipment on all aircraft types\nno visible tattoos while you’re in Emirates cabin crew uniform (cosmetic and bandage coverings are not allowed)\ncan adapt to new people, new places and new situations\nas Emirates cabin crew, you will be based in Dubai and will need to meet the Uae’s employment visa requirements\nFly Emirates. Fly Better.
7022	en	0.9911	We are looking for a Sales Manager in the Canary Islands, Spain, to join our international B2B brand RateHawk, develop our business and make the travel world better together!\nThis is a remote position for candidates located in the Canary Islands, Spain.\nJob Responsibilities\nActively promote our international project in assigned territory;\nDevelop and implement sales activities and hit the sales targets to achieve growth and expand presence in assigned territory;\nSign-up new partners and provide them with extended training of our system;\nInitiate an API deals with the potential and existing partners;\nBuild and maintain a strong, long-lasting relationship with new partners;\nPrepare, execute, and manage the commercial deals with the partners including the execution of required document flow and technical setup;\nAccount clients until the first purchase is made;\nControl of compliance with commercial conditions by partners including the payment flow;\nProvide market & competitive environment analysis;\nProvide comprehensive reporting.\nRequirements\nRelevant experience. Ideally, 2-5 years experience in the travel industry and excellent knowledge of the country`s travel market; specialized in sales management or business development of B2B travel companies;\nLanguage knowledge. Fluent in Spanish and English.\nCompetence in API technology deals;\nPersonal skills. Proactive, ambitious, motivated, action-oriented, results-focused, appetite for innovative technology, comfortable with fast-changing business environment, teamplayer;\nAnalytical skills. Used to data-driven decision-making, metrics-driven and good with numbers;\nInternational mindset. Ability to understand and work across a wide range of cultural contexts reflecting ETG’s global presence;\nReadiness for business trips. 40 – 50% of working time might be required for market visits.\nBenefits\nCompetitive salary;\nCareer growth opportunities and a corporate culture that encourages professional development;\nComplex and innovative product;\nAmbitious team of professionals;\nLearning: seminars, trainings and conferences. If you want to participate in a conference, we will help to organize it;\nFlexible timetable — we don’t require you to be online at 09:00 sharp. You can start work at a time that suits you;\nCorporate discounts on hotels and other services.
982	pt	0.9952	SE OFRECE CONTRATO DE TRABAJO INDEFINIDO
982	pt	0.9952	¿Eres un/a experto/a en maquillaje, fragancias y cuidado de la piel? ¡Estamos buscando personas como tú para unirte a nuestro equipo!\n🌟 ¡Embárcate en una aventura de belleza de lujo con nosotros! 🌟\n¿Qué buscamos?\n- Experiencia en el mundo del maquillaje, fragancias y cuidado de la piel.\n- Capacidad para comprender y transmitir los valores de nuestro cliente TOP en cosmética de lujo.\n- Experiencia trabajando en el mundo de la cosmética de lujo (Dior, Guerlain, YSL...)\n- Para este proyecto, debes tener conocimientos de maquillaje flash.\nLUGAR: Tiendas SEPHORA de Madrid\nSephora Flagship Sol\nSephora Serrano\nFECHAS Y HORARIOS:\n- Días: 23, 24, 25, 30, 31 de Mayo y 1 de Junio\n- Horario: Jornadas laboral de 7h: de 11h a 14h y de 17h a 21h\nSALARIO (en bruto):\n- 110€ la jornada\n- Plus fin de campaña = 100€\n- Formación remunerada (4h) = 50€\n- TOTAL CAMPAÑA = 810€\nREQUISITOS:\n- Disponibilidad para trabajar en las fechas de la campaña\n- Experiencia realizando las funciones descritas.\n- Se pedirá CV.\n¡Únete a nosotros y lleva tu pasión por la belleza al siguiente nivel! ¡Aplica ahora y déjanos ver brillar tu talento! ✨
7018	en	0.9894	Calling all tourism pros based in Spain!\nWe are seeking digital experienced and helpful individuals like you to join our diverse team of Hotel Reps. So if you've got the right to work in Spain, live in Lanzarote and speak English and German or Dutch keep on reading! You can find all necessary documents\nABOUT OUR OFFER\nA job at TUI offers more than your basic salary which already starts at 18.870 € gross/year.\nIf you speak English plus one of the following languages; Dutch or German, then your basic salary as a Hotel Rep starts at 20.000 € gross/year.\nFor TUI Hotel Reps, an average commission potential starting from 200€ - 600€ per month with no upper limit. The more you sell, the more you earn.\nWork week of 39 hours with minimum 1.5 days off (depending on role or destination, this could be 2 days off)\n22 days of Holiday (on a full year) + we give you two extra days (on your Birthday and one Happy day)\nDiscounts and multiple offers with TUI Club De Benefits\nOption to obtain a discounted private health insurance\nWe pay you for all training days completed plus free access to our TUI Learning Hub, TUI Skills Academy & Language Lessons.\nGet involved with charity and sustainability initiatives like the TUI Care Foundation and complimentary access to our dedicated WeCare Team & 24/7 Wellbeing Hub.\nWe offer seasonal or permanent contracts, but either way you can level up your career with growth opportunities tailored to your unique skills and expertise\nABOUT YOU\nYou genuinely enjoy spreading positivity, are a great team player and overall, just a true people person.\nDigital know-how, willing to learn the demands of the job, the technology needed to do it and all about our incredible products & services.\nFlexibility and adaptability in a fast-paced environment are key, as well as the ability to work well both independently and as part of a diverse team.\nA driving license and own car is mandatory.\nYou are fully conversational in English and German or Dutch.\nABOUT THE JOB\nEmbrace the merge of tradition and innovation, shaping the future of travel by assisting any conventional guests with our online products & services.\nMeet, coordinate, advise, sell, and fix more complex problems for our international guests, while it all starts with you uncovering guests holiday needs and matching them with the right service solution and sales opportunities.\nMonitor and celebrate your success with regular sales target updates and guest feedback results for service provided in your hotels and how well you have 'solved on the spot'.\nYou will learn more about all TUI Destination Team job roles as we identify and match your skills to the most suitable position during your recruitment journey.\nWe love to see your uniqueness shine through and inspire the future of travel. If you would like to read more about what Diversity & Inclusion means to us simply visit\n#TUIDestinationJobs #TUIJobsAbroad #TUIJobs #Summer24IsComing #LetsTUIit
5706	en	0.9752	Tasks\nThe Head of Resource Planning is responsible for the calculation of human and technical resources necessary for the efficient and safe development of production.\nYou develop long-term recruitment forecasts for seasonal staffing needs\nYou ensure coverage of functional groups and technical means for long-term resource planning\nYou manage work shifts and monitor productivity for short-term resource planning\nYou collaborate with headquarters to propose improvements to the flight program for efficient ground times\nYou maintain databases of operational parameters, staff qualifications, and individual constraints for resource management\nYou research and implement new practices and technologies to improve productivity\nYou monitor KPIs to identify areas of improvement and generate fact-based proposals for process optimization\nYou track routine day-to-day parameters such as absences, incident troubleshooting, and vacation management\nContact\nTeam Recruitment & Talent Acquisition\nWings Handling Palma S.L.\nE-mail address for inquiries\nLinkedIn\nBehind the scenes\nBe part of Eurowings!\nBe part of our team #YourSpiritOurWings\nWe actively promote equality for all people at Eurowings\nWe welcome applications from people of colour, people of all nationalities, religions and world views, all sexual orientations and gender identities. And of course all age groups and people with disabilities.\nRequirements\nYou hold a university degree and have profound knowledge of strategic HR work or resource planning\nYou possess very good English language skills in writing and speaking\nYou have sufficient knowledge of local labor laws and have already worked within aviation\nYou possess advanced skills in MS Office, as well as resource planning tools\nYour ability to lead and motivate teams as well as your ability to discuss, negotiate, and present ideas based on tangible data complete your profile\nBe empowered! - You keep your calm, even in stressful situation situations and never lose your sense of humor\nCompany\nAbout Wings Handling Palma S.L.\nWings Handling Palma, S.L. is a 100% subsidiary of Eurowings GmbH and a part of the Lufthansa Group. The purpose of the company is to provide ramp and baggage handling services to Lufthansa Group carriers at Palma de Mallorca airport (PMI). At present, the operation is limited exclusively to Eurowings flights. The current operating volume amounts to 12.500 ramp assistances turns of narrow-body aircraft with capacities of 150, 180 and 220 passengers, with a high seasonal dependence (10,000 operations in summer / 2,500 operations in winter) and a marked pattern of cumulative peaking operations at certain moments within the same day. Wings Handling Palma employs approximately 300 people, 100 year-round and 200 during the production ramp-up period between the months of March and October.
7841	en	0.9867	Loan Closer\nDepartment: Operations\nTeam: Closing\nWhat Sets Us Apart\nAt UMortgage, we have a customer-centric, service-based approach. We primarily focus on home purchases, providing an emphasis on consumer education, real estate agent relationships, and a personalized experience for home buyers. Our goal is to empower our team members to provide a best-in-class experience at all times while prioritizing long-lasting relationships.\nWhat We Need\nUMortgage is on the hunt for a communicative and team-oriented Loan Closer! The Loan Closer will assume ownership of loans assigned to them upon receipt of a Clear-to-Close designation to ensure a timely and efficient closing. The ideal candidate for this role will have a meticulous attention to detail, experience within a mortgage operations role with a proven track record of success in a high-volume environment. Are you a communicative and organized team member looking for a unique opportunity to grow your career? Apply now!\nWhat You’ll Do\nEmbrace and embody our company’s core values and consumer-centric model to provide superb customer service throughout the loan process.\nCoordinate and prepare preliminary title prep documents to begin balancing final fee figures with the title company.\nReview loan files and documents for accuracy and completeness, ensuring they meet regulatory and internal requirements.\nCollaborate and proactively communicate with internal and external parties involved in the Closing process to resolve outstanding issues or discrepancies in the loan process. Parties incude:\nInternal: Loan Originators, Loan Processors, Post-Closers, Team Leaders, Lock Desk, and additional Operations team members\nExternal: Underwriters, real estate agents, borrowers, Title companies, attorneys, HOI agents, and escrow agents\nEnsure that all loans are closed in compliance with federal, state, and local regulations, as well as investor and agency guidelines.\nStay up-to-date with industry and regulatory changes that may impact the closing process.\nCoordinate the disbursement of funds for the loan, ensuring that funds are requested in a timely manner from the funding department.\nVerify that all closing costs and fees are accurately reflected on the Closing Disclosure and are in line with what was originally disclosed.\nConduct a final quality control review to verify that all documents are signed and executed correctly.\nConfirm and review that the Verbal Verification of Employment (VVOE) has been completed for loans before their scheduled closing date.\nEnsure a complete closing package is sent to the settlement agent 24-48 hours in advance of closing.\nReview important expiration dates, and ensure lock is valid through funding date.\nEnsure proper vesting is verified for Deed Preparation.\nReview Cash-to-Close with LO to confirm with the borrower.\nTrack and maintain individual pipeline to ensure accuracy and no closings are missed.\nAssist and coordinate with UMortgage’s post-closing department on correspondent loans to set up funding and post-closing compliance.\nUpdate Arive (LOS) with necessary status dates and any/all documentation required.\nAdditional responsibilities related to business needs.\nWhat You Need\nBachelor’s degree or related experience required.\n1-2 years of experience in a mortgage role, preferably within Closing.\nProficiency in mortgage lending regulations, especially those related to closing and disclosure requirements (e.g. TRID).\nStrong analytical and problem-solving skills.\nStrong attention to detail and time management skills.\nTeam-oriented, adaptable, and accountable mentality.\nExcellent customer service and written communication skills.\nExcellent organizational and follow-up skills.\nAbility to multitask and prioritize projects with multiple deadlines.\nExperience with multiple lender platforms and TPO Portals (UWM and HPF are a plus).\nExperience in the Broker Channel and Non-Delegated/Correspondent Channel is ideal.\nExperience working with Loan Originators, Processors, Title Companies, and Settlement Agents.\nProfessional demeanor, including maintaining confidentiality and ethical conduct.\nPhysical Requirements\nThe physical requirements described here are representative of those that must be met by an employee in order to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.\nMust be able to stand, sit, and walk for extended periods of time.\nIncludes frequently reaching with hands and arms, and using hands to handle and feel.\nRequires close vision, distance vision, peripheral vision, color vision, depth perception, and ability to adjust focus.\nMust be able to perform activities with repetitive motions.\nMust be able to work in an environment with variable noise levels.\nPowered by JazzHR
5712	en	0.9877	OKU is a boutique collection of soulfully-curated laidback luxury hotels, created for the modern traveller. It is inspired by the namesake Japanese concept of ‘inner space’ – creating inspiring experiences and beautiful environments where guests can reconnect discover their inner selves.\nOKU Ibiza is one of the first in OKU’s collection, recently awarded the best hotel in the Balearic Islands by Conde Nast Traveller in 2022, and the 5th best hotel in Spain. Our goal is to provide guests with first-class service in a design-focussed yet relaxed space, where they can relax, revitalise and awaken their senses.\nWe are committed to sourcing the best of local and international talent, and we are currently actively seeking the perfect candidate for the position of Waiter for our OKU Restaurant.\nLocation: Ibiza (Spain)\nWhat do we offer to you?\nBeing part of a new and growing international and award-winning brand - named Best New Brand at the Hospitality Design Awards in 2021.\nA luxurious and beautiful working environment, named one of the best new hotels in the world by Conde Nast Traveller.\nWorking with a vibrant and diverse team, who are committed and enthusiastic about their goal.\nWe foster our talent and growth opportunities by encouraging initiative, leadership, excellence and new, and promoting professional development in the company.\nA remuneration and benefits package according to your profile.\nConsciously committed to the community, ensuring all members are looked after in a respectful and collaborative way-\nWhat do we expect from you?\nThat you offer a perfect balance of exceptional comfort with first class service.\nMeet and welcome customers in our OKU Restaurant.\nThat you have the responsibility of carrying out customer service in a qualified, autonomous, and responsible manner, preparing the work areas for the service and executing the customer billing and collection processes as established in the manuals, among others.\nThat you provide an advanced level of English (knowledge of other languages will be valued).\nPOS management and experience in fine dining restaurants.\nWork during the afternoon shift. * That you lead your work in accordance with the OKU philosophy.\nHave fun and feel passionate about your work.\nWork permit to work in the EU / Ibiza.
