id,salary_paragraphs
4494,[]
22086,"['Full-time Days Direct Hire Relocation Assistance Available Competitive Compensation Excellent Benefits Package Location: Detroit, Michigan']"
39676,"['Education: Highschool Employment Status: Full-Time Is Remote?: No Salary: 16.00 Hourly Shift: Day', 'We provide competitive compensation with annual performance wage rate increases.', 'Bonus opportunities and Annual wage increases']"
6668,"['Uncommon Schools offers salaries commensurate with experience and a comprehensive benefits package. All staff members receive extensive professional development, and are equipped with a laptop computer and all necessary supplies.']"
5491,"['$17.50 / hour Full Time Afternoon Shift: 1pm - 9pm Workdays Available: Monday, Tuesday, Wednesday, Saturday, & Sunday', 'Full Time, Excellent Benefits, Career Progression!', 'Daily Pay - Our new tool that gives employees a say in when they get paid...the choice is yours!']"
31003,"['It is Terumo’s policy to provide equal employment opportunity to all its employees and applicants for employment regardless of their race, creed, color, national origin, age, ancestry, nationality, marital or domestic partnership or civil union status, sex, pregnancy, gender identity or expression, disability status, liability for military service, protected veteran status, sexual orientation, atypical cellular or blood trait, genetic information (including the refusal to submit to genetic testing), or any other category protected by law. As a Company, we value diversity of background and opinion, and prohibit discrimination or harassment on the basis of any legally protected class in the areas of hiring, recruitment, promotion, transfer, demotion, training, compensation, pay, fringe benefits, layoff, termination or any other terms and conditions of employment.']"
41366,['Salary Range: $22.50/hr']
58200,[]
2469,[]
32163,[]
15891,"['The wage for this position is between $110,000 - $120,000 annually', 'Our People are Key to Success: Work with a team of smart, creative, fun and highly motivated people When You Grow, We Grow: Continue to learn with ongoing training, career pathing, and supportive leaders. For the last three years, Guidant has promoted more than 20% of our organization into new and exciting roles! Wellness: Top benefits and perks including comprehensive health coverage (with free premium option), competitive salary, paid parental leave and a generous 401k match. Be able to disconnect with Paid Time Off of 3 weeks and 11 Paid Holidays. Flexible Work Arrangements: Work from the enjoyment of your home office. We work with entrepreneurs every day; we want you to have autonomy within your work structure with company provided equipment. Awesome Culture: Be part of Guidant’s award-winning culture and have the experience to connect through coffee with senior leaders or hit a home run being part of our company sporting events. Empowering Equity and Inclusion: Be part of an inclusive work environment that gives employees a voice to speak up, be heard, and supported', 'The wage for this position is between $110,000 - $120,000 annually']"
53920,[]
61168,[]
40660,[]
27484,[]
57493,[]
60276,"[""Day 1 Benefits: Health, dental, and vision Customized compensation packages Certification and license reimbursement A single point of contact for HR, payroll, housing & transportation Free CEU's while on assignment Weekly paycheck 24-hour support 401K with employer matching Bonus programs Travel allowance or transportation if needed Access to the best travel healthcare jobs available""]"
60091,['Competitive salary and comprehensive benefits package Opportunity to work with a reputable electrical contractor and contribute to exciting projects Potential for career advancement and professional development within the organization Dynamic and collaborative work environment with a strong emphasis on teamwork and innovation']
3450,"['Salary: $30,000 - $40,000 / year']"
13013,"['Pay Range for this role is $19.00 - $24.00 per hour, depending on relevant education, experience, and industry-specific certifications.', 'Industry competitive pay. Company vehicle with fuel card to take to and from home & work. Medical/Health/Dental/Vision/VOYA/Vacation Accrual/Paid Holidays/EAP eligibility on day one of employment (Full-Time Employees). 401K, life insurance, long-term disability eligibility first of the month after 3 months of service. Sick Time eligibility on day 90 of employment. Weekly pay checks and direct deposit. Participation in Employee Referral Program (must meet eligibility requirements). Boot and clothing program (company funded). Ongoing training and assistance with obtaining industry certifications.']"
8255,"['We offer competitive hourly pay based on experience along with a fun, celebratory culture with a yearly employee retreat. Full-time employees are also eligible for a full range of benefits including:', 'Our team of professionals is energized daily because they have the opportunity to bring positive change to someone\'s life. In fact, ""changing lives"" is in everyone\'s job description. We also offer competitive pay, excellent benefits, and a positive work culture.']"
51437,"['Medical, Vision, Dental, & Life Insurance/Short & Long Term Disability Flexible Schedules Weekly Pay Full-Time or Part-Time Large, Stable Employer Fast Career Opportunities Work With Fun, Motivated People Task Variety Paid Comprehensive Training 401K With a Competitive Company Match Flexible Spending/Health Savings Accounts Tuition Reimbursement']"
56677,"['Pay Range $23/hr. to $36/hr.', 'Must be a team player with a positive attitude, able to lead, train and motivate team members Must have a valid driver’s license and possess a class C driver’s license CDL class A or class B License with airbrake endorsement is preferred, but not required Must be at least 18 years old Minimum of 3 years climbing experience and/or 2 years documented foreman experience Advanced knowledge of proper tree pruning and removal techniques, along with skilled cabling and bracing techniques, and knowledge of various knots used in roping and technical rigging Experience with technical rigging for use in trimming and large removals ISA Certified Arborist (or in process) Ability to complete labor-intensive outdoor work with exposure to a variety of weather conditions Ability to navigate uneven terrain, stand, walk, bend, crouch, reach, and lift in excess of 50lbs on a regular basis, along with the ability to work effectively at heights above 10 feet Experience operating bucket or claw trucks preferred In addition to offering compensation in the top 25% of the market, our employee benefits package includes:']"
37026,[]
9046,['Earn based on the number of products assembled (unlimited earning potential) Weekly pay A comprehensive PAID training and certification program Mileage reimbursement Medical/Dental/Vision insurance 401K Eligibility W-2 employee status Independence and autonomy Exciting travel opportunities']
33648,[]
6003,"['Compensation: $16 per hour', 'SALARY RANGE: $16/hour, nonexempt OT eligible.']"
49335,[]
60372,"['Enterprise Mobility is seeking a responsible, dedicated person to join our team as a full time driver. This full time position pays $12.00 / hour and is located at 1801 N 100th Terrace, Kansas City, KS 66111.']"
48822,"['Pay Rates Starting between: $10.80 - $13.65 / hour', 'Weekly Pay 15 cent fuel discount Free daily meals $10 low-cost health plans (for full-time team members) Paid time off Family leave']"
40420,[]
51940,['Compensation details: 48.28-72.12 Hourly Wage']
15261,"['Now offering Daily Pay! Ask your Recruiter for more details Medical, Dental, and Vision Coverage Short-Term and Long-Term Disability Income Term Life and AD&D Insurance Paid Time Off Employee Assistance Program 401k Retirement Plan']"
14597,['Starting Wage: $17.50 per hour']
7504,"['Hospital for Special Surgery offers a unique work environment, diverse job types and extraordinary career opportunities. HSS encourages and supports professional growth and development, recognizes individual contributions, and offers unique and highly competitive compensation packages. This is how we attract and retain highly skilled professionals, renowned for their leadership and vision in clinical care, teaching, research & development.', 'Pay Range - Minimum', 'Pay Range - Maximum']"
34488,[]
40510,[]
38017,[]
51174,"['Pay Range: $19.00 - $26.00 per hour based on experience, certification level, and highest level of education', 'We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, Veteran status, or disability status. This job description is not intended to be an exhaustive list of qualifications, skills, efforts, duties, responsibilities, or working conditions associated with the position. Life Skills Autism Academy reserves the right to amend this job description at any time, with or without written notice. This pay scale range is the full range of potential wages Life Skills Autism Academy reasonably expects to pay for employees with this job title and this pay scale range varies dependent on job qualifications, performance, experience, and/or seniority. This range should not be interrupted to mean that Life Skills Autism Academy currently employs any employees with this job title at the bottom or top of the pay scale range. Life Skills Autism Academy reserves the right to amend this job description at any time, with or without written notice.']"
16450,"['Opportunity for growth Flexible scheduling to promote work-life balance Employee dining discount Paid training Great pay in a high-volume setting Health insurance, PTO, and 401K based on eligibility']"
28490,[]
644,"['PAY: Guaranteed base salary plus competitive per visit rates and performance incentives!', 'Paid Time Off Paid Holidays Sick Time Medical Insurance Dental Insurance Vision Insurance Life Insurance 401k Referral Bonus Program']"
38382,"['Accuray Pay Transparency Statement:', 'Accuray pay ranges vary based on work location. As a part of the total compensation package, this role may be eligible for the Accuray Bonus Plan or a role-specific commission/bonus, as well as annual refresh stock grants. Recruiters can share more detail during the hiring process. Each candidate’s compensation offer will be based on multiple factors including, but not limited to, geography, experience, skills, future potential and internal pay parity.']"
45025,[]
23652,['Salary Range']
23440,[]
3505,['Salary $9.00/hr']
38686,"['Do you want a rewarding career helping others? Do you want to work with a supportive team of caring professionals dedicated to the promise of Elevating the Human Spirit? Are you looking for a career that offers competitive pay, flexible work shifts, and a generous benefits package? If so...Comfort Keepers might be the pace for you!', 'Competitive pay up to $17/Hour Flexible schedule to fit your lifestyle Work near your home Ongoing paid training Health and Dental Benefits Vacation Time and Sick Time Caring, Rewarding, and Professional Team Environment Growing Company with opportunity for development Free employee perks program with free classes and discounted pricing with thousands of merchants']"
14900,['Pay Rate: $70k -84k/salary DoE']
14394,"['Competitive Pay The ability to work remotely or in our corporate Advancement & promotion opportunities internally Health, dental, vision, and life insurance Additional insurance options: Critical Illness, Long Term, Short Term Disability, Accidental Death and Dismemberment, Employee Assistance Program, Legal Shield 401(k) savings plan with match after 1 year Continuous professional training and development 8 Paid Holidays Paid Vacation and PTO available A paid day off for your birthday and work anniversary Employee focused culture with appreciation events all year Employee referral bonus']"
17297,[]
56834,"['Join Our Team: Are you a dedicated healthcare professional seeking new opportunities? Join the FaithStaff LLC team and embark on a rewarding career journey with endless possibilities. We offer competitive compensation, flexible scheduling options, and ongoing support to help you thrive in your role.']"
56720,"['Pay ranges for this job title may differ based on location, responsibilities, skills, experience, and other requirements of the role.']"
45757,[]
15345,[]
53237,[]
36173,"['Medical, Vision, Dental, & Life Insurance/Short & Long Term Disability Flexible Schedules Weekly Pay Full-Time or Part-Time Large, Stable Employer Fast Career Opportunities Work With Fun, Motivated People Task Variety Paid Comprehensive Training 401K With a Competitive Company Match Flexible Spending/Health Savings Accounts Tuition Reimbursement']"
55954,[]
6437,"['Compensation Range: $81,500 - $128,000 annually. This is the pay range the Company believes it will pay for this position at the time of this posting. Consistent with applicable law, compensation will be determined based on the skills, qualifications, and experience of the applicant along with the requirements of the position, and the Company reserves the right to modify this pay range at any time.']"
36015,[]
50647,"['Restrictions apply based on collective bargaining agreements, applicable state law and factors such as pay classification, job grade, location, and length of service.']"
31211,"['Weekly payroll', 'Pay Scale:']"
51928,"['Intro and job overview: Join our KBBH team and find meaningful work, inspiring colleagues, career growth, great compensation, and excellent benefits. Located in beautiful Southern Oregon.', 'Benefits and Pay range:', 'Salary: $93,658.81 - $117,073.52 DOE Medical Insurance Dental Insurance Vision Insurance 403 (b) Retirement Plan Paid Vacation & Wellness Days Life Insurance Disability Insurance Flexible Spending Account (FSA) Health Savings Account (HSA) Employee Discounts Employee Assistance Program (EAP) Wellness Program Tuition Reimbursement Program', 'Compensation details: 93658.81-117073.52 Yearly Salary']"
60265,"[""Day 1 Benefits: Health, dental, and vision Customized compensation packages Certification and license reimbursement A single point of contact for HR, payroll, housing & transportation Free CEU's while on assignment Weekly paycheck 24-hour support 401K with employer matching Bonus programs Travel allowance or transportation if needed Access to the best travel healthcare jobs available""]"
15595,[]
18635,"['Salary: $15.95/hour-$27.70/hour.', 'The grade and salary of the position are based on specific criteria met within the qualifications of each level, relevant experience, skills, performance and internal equity. This position is eligible for shift differentials.']"
27509,"['This is a wonderful opportunity with exceptional compensation, benefits. You will get to enjoy origination bonus, annual billable hour and discretionary bonuses, 401k, and profit sharing, 100% paid medical, dental, vision, life insurance, short term disability, long term disability, maternity leave, paternity leave, EAP, paid holidays, business development, the list goes on! Reach out to learn more about this opportunity!', 'Salary range is based on experience and may be different than what is represented in the job posting.']"
51763,[]
54556,"['Pay Rate:', 'Salaried Full-Time']"
26498,['401(k) Plan with a 100% match on 3% to 9% of pay (based on years of service)']
44274,"['*Competitive Base Salary and Uncapped Monthly Bonus* *Pathway to Ownership* *Sign-on bonus* Innovative live implant training and robust CE courses Full medical, dental, and supplemental insurance 401k w a company match 24 Days of paid time off per year!! Malpractice insurance coverage Licensure reimbursement', 'Compensation']"
36729,[]
6499,"['Gross Pay: 1600', 'is your destination for boutique travel nursing jobs. has the best travel RN, travel LPN, and travel allied jobs. Discover rewarding careers in travel nursing with TLC Nursing, a nurse-owned and operated travel nursing agency. Our wide range of job listings includes travel nursing jobs, travel allied jobs, travel RN jobs, and travel LPN jobs. We offer competitive compensation, comprehensive benefits, and a supportive work environment that fosters growth and development.', 'Competitive Compensation: Earn the best weekly rates on your assignment. We will beat any offer for the same open position. Diverse Work Settings: Experience environments like acute care, long-term care, schools, clinics, summer camps, prisons, etc. Guaranteed Hours: Secure a consistent 36 or 40-hour workweek with opportunities for overtime.', 'TLC Nursing provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.']"
39913,"['Benefits Start Day 1 for Full-Time Colleagues - No Waiting Period!', 'Our sales team is the engine that keeps Terminix running. And we reward the team accordingly with a competitive salary and benefits — including medical, dental, vision, a 401(k) with company match, and more. There are also opportunities to get trained, gain new skills, and build an awesome career.', 'You’ll get rewarded with competitive pay and robust benefits to cover you and your family. As a teammate, you will be eligible for a 401(k) with company match, company-paid life insurance, tuition reimbursement, and a generous student loan repayment program. You put in the work, and you’ll reap the rewards.', 'You’ll be onboarded and trained by the best of ’em. You’ll get paid to get licensed, something you’ll have for a lifetime. You’ll know how to bust bugs at home, too.', 'A career with Rentokil can be a professional trajectory filled with opportunity. We pride ourselves on being a world-class team that rewards high performance, and we love to promote from within. We offer competitive pay and many of our roles offer performance incentives.']"
7643,['Pay Range']
39996,"['Patients-first culture Unmatched potential for flexibility and career growth Competitive salary with incentive based package Sign on bonus and generous student loan repayment available Comprehensive benefits package including health, dental, vision, life, and disability Time away from work combines paid time off, disability coverage, and leaves of absence CME time and dues allowances 401k with company matching Employee stock purchase plan']"
24258,[]
28059,"['STLTD Pet Insurance Life Insurance FSA 401(k) Competitive salary Dental insurance Health insurance Paid time off Vision insurance', 'This position is at our client’s Vermont manufacturing facility. Compensation based on experience.']"
31021,"['At Veolia, we realize diverse teams make smarter decisions, deliver better results, and build stronger communities. We’re an organization that champions diversity and inclusion at every rung of the ladder and are proud to be an equal opportunity workplace. Because our people are our greatest assets, we also offer competitive compensation and benefits that include:', 'Compensation - The salary range is tied to the market for similarly benchmarked roles. The range is not an absolute, but a guide, and offers will be based on the individual candidate’s knowledge, skills, experience, and market conditions, as well as internal peer equity. Depending upon all the preceding considerations for the final selected individual candidate, the offer may be lower or higher than the stated range: $85,000 - $115,000 annually Sales Incentive Plan Medical, Dental, & Vision Insurance Starting Day 1! Life Insurance Paid Time Off Paid Holidays Parental Leave 401(k) Plan Flexible Spending & Health Saving Accounts AD&D Insurance Disability Insurance Tuition Reimbursement', 'Disclaimer: The salary, other compensation, and benefits information is accurate as of the date of this posting. The Company reserves the right to modify this information at any time, subject to applicable law.']"
55215,"['Your schedule will vary. Shifts could involve any of our hours of operation, including weekends and holidays. United FP offers competitive salaries, performance incentives, relocation packages, medical insurance, PF Black card membership, plus, a generous 401K matching program. United FP is committed to developing our people. Everyone is a leader here. Everyone has influence. We provide world-class leadership development programs.']"
34606,[]
49912,[]
33494,"['The Hotel Colorado is hiring for Full Time Front Desk Supervisor. The pay rate for this position is $23.00/hr. to $25.00/hr. DOE. It is a full-time position eligible for medical, dental and vision benefits, accrued vacation time and accrued sick time. In addition, we offer a free employee meal with each shift, sister property rates at our two sister properties and use of the company ski passes to Sunlight during the season. Our company has an Employee Assistance Program available to all employees and family members.']"
48561,['Starting salary within the listed range is based upon relevant experience and education.']
24603,[]
37465,['This position pays up to $16.50 per hour based on experience.']
10460,[]
54634,"['Pay Range The compensation range below reflects a good faith estimate of starting base pay for full time (40 hours per week) employment at the time of posting. The pay range may be higher or lower based on geographic location and individual pay will vary based on demonstrated job related skills, knowledge, experience, education, certifications, etc.']"
41144,"['Competitive compensation with enticing bonus opportunities Exciting travel prospects, domestically and internationally Comprehensive training led by industry experts Clear paths for long-term advancement A positive, inclusive work environment fostering collaboration and diversity']"
19465,"['Minimum Salary: $13.0', 'Maximum Salary: $21.3']"
30935,"['● CNA Ladder Program – It pays to learn! Receive training and certifications, increased pay, training at Disney World!']"
11029,"[""At GardaWorld, we know your compensation is important so we provide competitive hourly starting rates for every market we're in. We're growing our team here in Quakertown, PA:"", 'Compensation: $16.00/ hour', 'Work today, get paid today, with DailyPay!', ""If you're hired for a role at GardaWorld, you'll never have to wait for a paycheck again! DailyPay's most used features include:"", 'Pay Rate']"
58552,"['In addition to offering compensation in the top 25% of the market, our employee benefits package includes:']"
929,[]
24747,[]
39975,[]
6832,"['We are seeking to hire a Brand Ambassador who will be responsible for generating new customers for our outside sales teams. Your job is critical to our success; therefore, we compensate you accordingly! We offer great guaranteed training with commissions for all of our Brand Ambassador.']"
3358,"['FLEXIBLE SCHEDULE! Earning income potential starts at $49.00 per hour and is determined based on experience, caseload availability, as well as coverage area!']"
36248,['PAY:']
51739,[]
8963,['Starting pay for this position is $17.60/hour.']
18293,[]
52194,"['Affordable Medical/Dental/Vision plans Flexible Spending Account Generous Paid Time Off Whole Health & Wellness Reimbursement Program Professional development and training opportunities 100% Vested Retirement Plan w/ up to 6% Match Holiday Pay (9) Paid Personal Growth Hours Paid Time Off for Mental Health Company Paid Life Insurance Spontaneous & Longevity Bonuses Loan Forgiveness Program Eligibility Employee Assistance Program (EAP) & Tobacco Cessation Program', '$20.00 - $22.00 per hour starting wage DOE/Credentials.', 'Compensation details: 20-22 Hourly Wage']"
30186,"['Restaurant General Manager Employees are entitled to compensation commensurate with skill and experience. The exact compensation will vary based on skills, experience, location, and other factors permitted by law and will be discussed during the hiring process. The expected starting compensation ranges for new hires in this position in various states and jurisdictions are as follows:']"
38926,"['Mile Bluff Medical Center is a place where people come first. Our team is comprised of caring, patient-centered professionals serving pediatric through geriatric populations in our rural community. Our not-for-profit organization prides itself on providing state-of-the-art healthcare services, a positive work environment, and a team where employees feel valued and supported. Mile Bluff is an independent organization that offers competitive wages, great benefits and the opportunity for growth. Mile Bluff makes decisions for its employees and patients locally without relying on a large health system in another community.', 'Schedules Available: Full-time, 80 hours per pay period; four, 10-hour shifts']"
29525,[]
11364,"['You’ll feel your value, every day because you’ll be receiving competitive benefits & perkz for days. We are proud to offer our employees competitive salaries and PTO, 100% paid maternity and paternity leave, food & drink discounts, up to $5250 a year in tuition reimbursement, employee bonuses and more! So, you in?']"
59581,"['Employment Status: Full-Time Salary: 32.00 Hourly Shift: Day', 'We provide competitive compensation with annual performance wage rate increases.', 'Recognition and Appreciation from Supervisors Family Atmosphere Paid Time Off at 90 Days of Employment Access to wages daily Free meals while working Bonus opportunities and Annual wage increases Tuition Assistance Great Teamwork Purposeful work by enriching the lives of the elderly Health, Dental, vision, Disability and Life Insurances 401(k) plan with company contributions']"
19351,"['We provide our team members and their families with paid time off; 401(k) plans; affordable health, life, dental, vision and prescription drug benefits; and more.']"
432,"['Pay Range: $76,500-$90,000/yr']"
4641,[]
51595,"['Pay Range: $17.20', ""Are you looking for a job with competitive wages, one in which you can learn and grow and be a part of a great team? We're hiring! Great team member perks like Instapay (early access to your wages) and high interest savings both through the EVEN app."", 'Instapay (early access to your wages) and high interest savings both through the EVEN app Associate Shopping Program Health and Wellness Program Discount Marketplace Employee Assistance Program']"
41730,"['Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $115,000/year in our lowest geographic market up to $223,600/year in our highest geographic market. Pay is based on a number of factors including market location and may vary depending on job-related knowledge, skills, and experience. Amazon is a total compensation company. Dependent on the position offered, equity, sign-on payments, and other forms of compensation may be provided as part of a total compensation package, in addition to a full range of medical, financial, and/or other benefits. For more information, please visit  This position will remain posted until filled. Applicants should apply via our internal or external career site.']"
34275,"['Compensation: $75k yearly take-home pay + benefits', 'Consistent Schedules: You will work alternatively three shifts one week and four shifts the following week, with consistent work all year, and have additional shifts and overtime opportunities. Home 4 days a week: You will be home four consecutive days per week after your shifts are over, and you will be home one night between shifts, enabling you to spend more time with family and friends. Predictable Earnings: With hourly pay and consistent schedules, you’ll have earnings that you pay every year. Compelling Benefits: We offer W2 employment with paid time off, health and dental insurance, and 401(k).']"
45407,['Pay Range: $18.00/hour']
10240,[]
24564,[]
15156,"['Relaxed Dress Code & Small Team Environment. You will be a valued member in a supportive/hands on setting. Our relaxed dress code policy lets you showcase your authentic self while you work. Our Shoe Discounts. No matter your style, we’ve got your perfect fit covered with a 30% Associate Discount across our Famous and Caleres owned brands! Daily Access to Pay. Love an early pay day? Get paid as you earn (without the fees) with Dayforce Wallet Ease of Transferring Locations. Still in school? We have over 850 store locations you can easily transfer within. Employee Assistance Programs. Receive 24/7 access to mental health services with our Employee Assistance program. Benefit Offerings. To learn more details about our Total Rewards program, visit www.yourcaleres.com']"
31251,[]
25615,[]
841,[]
47128,[]
11025,"['Provide HR policy guidance and interpretation to employees and management. Manage and resolve complex employee relations issues. Conduct effective, thorough, and objective investigations. Maintain in-depth knowledge of legal requirements related to day-to-day management of employees, reducing legal risks, and ensuring regulatory compliance. Assist with creation and delivery of Employee Engagement surveys, analyzing responses, and partnering with leadership to design action plans based on the feedback. Identify, plan, and coordinate employee engagement events in-person and virtually. Manage process for internal changes and promotions. Process complaints regarding sexual harassment, discrimination, or other instances of workplace harassment and conduct any necessary investigations and disciplinary actions. Maintain employee personnel records. Conduct exit interviews and recommend corrective action if necessary. Oversee involuntary separation process. Respond to unemployment insurance claims and participate in hearings as necessary. Coordinate performance management and improvement systems. Respond to HR-related inquiries. Perform routine tasks required to administer and execute human resource programs including but not limited to compensation, benefits, and leave; disciplinary matters; disputes and investigations; performance and talent management; productivity, recognition, and morale; and training and development. Suggest new procedures and policies to continually improve the efficiency of the HR department and organization as a whole and to improve the employees’ experience.', 'In accordance with pay transparency laws and regulations, the following good faith compensation range estimate is being provided. The salary range for this position is $65-75k per year. Final compensation will be based on candidate qualifications, geographic location, and other considerations permitted by law.']"
51665,['TERMS OF EMPLOYMENT: Salary is in accordance with the Supportive Staff salary schedule. The work year for this position is 200 days.']
41565,"['Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $72,200/year in our lowest geographic market up to $181,600/year in our highest geographic market. Pay is based on a number of factors including market location and may vary depending on job-related knowledge, skills, and experience. Amazon is a total compensation company. Dependent on the position offered, equity, sign-on payments, and other forms of compensation may be provided as part of a total compensation package, in addition to a full range of medical, financial, and/or other benefits. For more information, please visit  This position will remain posted until filled. Applicants should apply via our internal or external career site.']"
6533,"['Gross Pay: TBD', 'is your destination for boutique travel nursing jobs. has the best travel RN, travel LPN, and travel allied jobs. Discover rewarding careers in travel nursing with TLC Nursing, a nurse-owned and operated travel nursing agency. Our wide range of job listings includes travel nursing jobs, travel allied jobs, travel RN jobs, and travel LPN jobs. We offer competitive compensation, comprehensive benefits, and a supportive work environment that fosters growth and development.', 'Competitive Compensation: Earn the best weekly rates on your assignment. We will beat any offer for the same open position. Diverse Work Settings: Experience environments like acute care, long-term care, schools, clinics, summer camps, prisons, etc. Guaranteed Hours: Secure a consistent 36 or 40-hour workweek with opportunities for overtime.', 'TLC Nursing provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.']"
51617,"['Pay, benefits and more.', 'We are eager to attract the best, so we offer competitive compensation and a generous benefits package, including full health insurance (medical, dental and vision), 401(k), life insurance, disability and more.']"
31699,[]
37950,"[""AECOM provides a wide array of compensation and benefits programs to meet the diverse needs of our employees and their families. We also provide a robust global well-being program. We're the world's trusted global infrastructure firm, and we're in this together - your growth and success are ours too.""]"
22193,"['100% Work from Home Paid weekly, based on a suggested schedule for success Bonus structured contracts Fully unionized position with full Union Benefits Life Insurance Flexible Schedule Retiremen']"
57832,"['Do you want a rewarding career helping others? Do you want to work with a supportive team of caring professionals dedicated to the promise of Elevating the Human Spirit? Are you looking for a career that offers competitive pay, flexible work shifts and a generous benefits package? If so...Comfort Keepers might be the pace for you!', 'Competitive pay or up to $18.00 / Hour Flexible schedule to fit your lifestyle Work near your home Ongoing paid training Health and Dental Benefits Vacation Time and Sick Time Caring, Rewarding and Professional Team Environment Growing Company with opportunity for development Free employee perks program with free classes and discounted pricing with thousands of merchants']"
6315,"['Salary Range: $43.00 - $50.00 per hour', 'We believe in transparency at the NY Fed. This salary range reflects a variety of skills and experiences candidates may bring to the job. We pay individuals along this range based on their unique backgrounds. Whether youre stretching into the job or are a more seasoned candidate, we aim to pay competitively for your contributions.']"
38478,"['Must be able to walk up to 95% of the workday. Must be able to sit, stand, walk, lift, squat, bent and twist at various times throughout the workday. Exposed to blood and body fluids, contagious diseases, biohazrardous materials and radiation hazards throughout the workday, therefore, protective clothing must be worn as necessary. Must be able to operate all equipment necessary to perform the job, including repetitive use of feet required in working with surgical carts. Ability to lift up to 35 pounds without assistance. For patient lifts of over 35 pounds, or when patient is unable to assist with the lift, patient handling equipment is expected to be used, with at least one other team member, when available. Unique patient lifting/movement situations will be assessed on a case-by-case basis.']"
49451,"['Medical, Vision, Dental, & Life Insurance/Short & Long Term Disability Flexible Schedules Weekly Pay Large, Stable Employer Fast Career Opportunities Work With Fun, Motivated People Task Variety Paid Comprehensive Training 401K With a Competitive Company Match Flexible Spending/Health Savings Accounts Tuition Reimbursement']"
14996,[]
34330,"['For this role based in Colorado, the base compensation range is $71,000 - $100,000.']"
41747,"['Pay: $24 - $26 / Hour', 'Why look at FPI for your next career step? We are one of the largest third-party 100% fee-managed Property Management companies in the nation, an industry leader in both the Conventional and Affordable Housing spaces, managing over 850 communities (~150,000 units) across the country, and employing ~3,500 team members. We offer comprehensive compensation and benefits packages (employee-only employer-paid plan available), ongoing training, and plenty of opportunities to grow your career. Come join Team FPI!']"
19160,['Salary Schedule: Teacher **']
4918,"['Compensation', '$13.00 per hour-paid weekly! Access to a 401k *with employer matching* Vision/Dental/Ancillary Insurances Start accruing paid time off (PTO) on day 1 (available for use after 90 days) Commission for referring new businesses.']"
59145,[]
35186,"['Role: Medical Laboratory Scientist/Technologist Location: Pagosa Springs, CO Pay Range: $31.96 \x96 $49.41 per hour (Experience-dependent)', 'Competitive salary with experience-based pay range. Generalist preferred']"
52314,['Compensation details: 19.45-27.81 Hourly Wage']
12527,"['Compensation:', 'We meet your commitment with competitive pay and benefits. If this sounds like you, let’s talk. Build your career with MasTec!']"
25848,"['Competitive Wages Weekly Payroll Generous Paid Time Off program Direct Deposit Comprehensive Benefits Package that may include medical, dental, vision, life, 401K']"
21786,[]
6048,"['Generous benefits package, worth 65% of salary, including:', 'Fourteen (14) paid holidays annually, plus two (2) floating holidays Up to Thirteen (13) days of paid vacation leave annually Up to Five (5) days of paid personal leave annually Up to Thirteen (13) days of paid sick leave annually for CSEA or PEF; up to eight (8) days of paid sick leave annually for M/C Up to three (3) days of professional leave annually to participate in professional development Initially positions will work full-time in the office and a hybrid telecommuting schedule of up to 50% remote work can be discussed with the hiring manager during the interview .']"
3482,"['US: Hiring Range: from $70,200 to $147,600 per annum. May be eligible for equity. Eligible for commission with an estimated pay mix of 50/50.', ""Oracle maintains broad salary ranges for its roles in order to account for variations in knowledge, skills, experience, market conditions and locations, as well as reflect Oracle's differing products, industries and lines of business."", '8. Paid time off: Flexible Vacation is provided to all eligible employees assigned to a salaried (non-overtime eligible) position. Accrued Vacation is provided to all other employees eligible for vacation benefits. For employees working at least 35 hours per week, the vacation accrual rate is 13 days annually for the first three years of employment and 18 days annually for subsequent years of employment. Vacation accrual is prorated for employees working between 20 and 34 hours per week. Employees working fewer than 20 hours per week are not eligible for vacation.']"
53781,[]
37641,"['Competitive Salary up to $23.50/hr', 'On-demand pay app, allows you to transfer a portion of your paycheck before payday. You can borrow up to 50% of the pay you generated from the prior day(s) shift. The amounts borrowed are deducted from your checks each pay period.']"
27823,"['The salary range for this role is 96,000 USD - 200,000 USD. The salary range provided is a good faith estimate representative of all experience levels. RTX considers several factors when extending an offer, including but not limited to, the role, function and associated responsibilities, a candidate’s work experience, location, education/training, and key skills.', 'This role is a U.S.-based role. If the successful candidate resides in a U.S. territory, the appropriate pay structure and benefits will apply.']"
19111,"['Work Today, Get Paid Tomorrow” program. Don’t wait between paychecks anymore!', 'Pay and Benefits:']"
